sku,name,desc,price,promo_price,in_stock,type
SNN0060,Sonnet Upgrade Card Card 3 Echo Express Thunderbolt Expansion SE1,Thunderbolt expansion card 3 for Echo Express Thunderbolt 2 SE1 Edition,180.29,1.599.898,1,1276
ELG0049,Dock Elgato Thunderbolt Hub USB-C 3 Silver,USB-Hub with 2 ports Thunderbolt C 3 (40GB) 1 Display Port 1 Ethernet 3 x USB 3.0 and Jack for Mac and PC,299.99,2.999.893,1,12585395
IFX0157,iFixit piece Lightning connector and audio jack iPhone 6 Silver / Gold,Replacement parts Lightning connector and audio jack for iPhone 6,29.95,259.896,1,21485407
PLA0024,Plantronics Voyager 5200 Wireless Bluetooth Headset Black / Gray,egonómico wireless headset with noise canceling design and control voice commands for iPhone iPad and iPod,119.99,87.99,0,5384
HTE0013,Hyperdrive DUO USB Hub-C Thunderbolt three spatial Gray,Hub Thunderbolt port 3 HDMI and USB-C ports and two USB 3.1 Micro SDXC SDXC MacBook,99.95,949.898,1,12585395
SAT0029,Satechi USB Hub-C to USB / Micro SD / SD / USB-C Gray Space,Hub with two USB 3.0 ports and SD Micro SD USB-C port for Mac and PC,54.99,349.896,1,12585395
GRT0464, Griffin Survivor iPhone Case Journey 8 Plus / 7 Plus / 6s Plus / 6 Plus Turquoise / White,Resistive dispersion system impacts iPhone Case Plus models,29.99,4.5,1,11865403
GRT0466,Griffin Survivor Case Tough Journey iPhone 7 / 6s / 6 Transparent,Cast and impact resistant padded case for iPhone 7 / 6s / 6,29.99,44.903,0,11865403
QNA0220,QNAP TS-253B NAS 4GB RAM USB-C,2-bay NAS with 4GB of RAM 2 LAN ports 1 USB-C and a powerful processor for home and SME Mac and PC,603.79,541.99,0,12175397
QNA0221,QNAP TS-253B 8GB RAM NAS USB-C,2 bay NAS with 8GB of RAM 2 LAN ports 1 USB-C port and a powerful processor for home and SMB Mac and PC,724.79,7.239.902,0,12175397
QNA0222,QNAP TS-453b NAS 4GB RAM USB-C,NAS 4 bays with 4GB of RAM 2 1USB-C LAN ports and a powerful processor for home and SME Mac and PC,724.79,723.989,0,12175397
QNA0223,QNAP TS-453b 8GB RAM NAS USB-C,NAS 4 bays with 8GB RAM 2 LAN ports 1 USB-C and a powerful processor for home and SME Mac and PC,845.79,8.449.902,0,12175397
QNA0224,QNAP TS-653B NAS 4GB RAM USB-C,NAS with 4GB of RAM 6 bays 2 LAN ports 1 USB-C port and a powerful processor for home and SME Mac and PC,845.79,8.449.902,0,12175397
QNA0225,QNAP TS-653B 8GB RAM NAS USB-C,NAS server 6 bays with 8GB RAM 2 LAN ports 1 USB-C port and a powerful processor for home and SME Mac and PC,966.79,9.273.505,0,12175397
STA0064,StarTech Thunderbolt Docking Station 3 With Dual Outputs 4K video,Hub Thunderbolt 3 to multiport USB USB-C 3.1Ethernet audio output and audio input for Mac and PC,422.28,2.499.896,1,12585395
GRT0459,Griffin Survivor Case Journey iPhone 6 Plus and 6s Plus Black / Blue,Cast and impact resistant padded sleeve for iPhone 6 Plus and 6s Plus,29.99,44.903,0,11865403
GRT0463,Griffin Survivor Case for iPhone Journey 7 Coral / White,Cast and impact resistant padded case for iPhone 7,29.99,4.99,0,11865403
GRT0465,Griffin Survivor Case for iPhone Journey 8 Plus / 7 Plus Purple / White,rugged case with shock dispersion system for iPhone 7 Plus,29.99,44.903,0,11865403
SXA0007,SecurityXtra One Security Support iPad Pro Adjustable Wall White,Adjustable safety bracket anchored to the wall for iPad Pro,210,2.099.895,0,1216
GRT0461,Griffin Survivor iPhone Case 7 Silver Clear / Transparent,Resistant polycarbonate transparent cover for iPhone 7,24.99,189.897,0,11865403
GRT0462,Griffin Survivor iPhone Case Clear 8 Plus / 7 Plus Green / Transparent,"Case, Green / Transparent iPhone resistant polycarbonate 8 Plus / 7 Plus",24.99,39.906,0,11865403
SNN0053,Twin Sonnet Thunderbolt Adapter 10G Chassis 3 to 10 Gigabit Ethernet,10Gb Ethernet adapter chassis Thunderbolt 3 for Mac and PC,785.29,7.499.895,0,12995397
PLA0025,Plantronics Voyager Legend Bluetooth Wireless Headset Black,Lightweight wireless headset resistant to rain with 3 microphones and additional controls for iPhone iPod and iPad,99.99,799.895,1,5384
SNN0054,Sonnet Twin 10G SFP + 10G SFP + adapter chassis Thunderbolt 3,Chassis fiber optic adapter Thunderbolt 3 for Mac and PC,785.29,7.299.894,0,12995397
PLA0026,Plantronics BackBeat Fit Green Wireless Headphones,secure wireless headset sport waterproof design and fit for iPhone iPad and iPod,129.99,99.99,1,5384
PLA0027,Plantronics BackBeat Fit Wireless Headphones Black,secure wireless headset sport waterproof design and fit for iPhone iPad and iPod,129.99,99.99,1,5384
PLA0028,Plantronics BackBeat Fit Fuchsia Wireless Headphones,secure wireless headset sport waterproof design and fit for iPhone iPad and iPod,129.99,99.99,0,5384
PLA0029,Plantronics BackBeat Fit Wireless Headphones Blue,secure wireless headset sport waterproof design and fit for iPhone iPad and iPod,129.99,99.99,0,5384
PLA0030,Plantronics BackBeat Fit Wireless Headphones Gray,secure wireless headset sport waterproof design and fit for iPhone iPad and iPod,129.99,99.99,1,5384
WDT0381,WD 120GB SSD Drive Green,120GB SSD SATA 3 (6Gb / s) for Mac and PC,65,519.042,0,12215397
WDT0382,WD 240GB SSD Drive Green,240GB SSD SATA 3 (6Gb / s) for Mac and PC,95,759.941,0,12215397
PLA0031,Backbeats Plantronics Wireless Headset Pro 2 Brown,Bluetooth helmets battery life 24h and external noise cancellation for iPhone iPad and iPod,249.99,199.99,0,5384
PLA0032,Pro 2 Backbeats Plantronics Wireless Headset Gray Space,24h Battery Bluetooth helmets with hard carrying case for iPhone iPad and iPod,279.99,234.99,0,5384
BOO0090,"Booq S Hardcase Case MacBook Pro 13 ""Black",rigid and waterproof zip pouch for Macbooks 13 inch Late 2016,50,499.899,1,13835403
BOO0092,"Booq M Hardcase Case MacBook 15 ""(Late 2016) Black",rigid and waterproof zip pouch for Macbooks 15 inches (Late 2016),50,499.899,1,13835403
BOO0091,"Booq S Hardcase Case MacBook Pro 13 ""(Late 2016) Gray",rigid and waterproof zip pouch for Macbooks 13 inch Late 2016,50,499.899,1,13835403
PLA0033,Plantronics BackBeat 500 Bluetooth Headset White,egonómico wireless headset design and built-in microphone and iPhone iPad iPod,99.99,849.892,0,5384
PLA0034,Plantronics BackBeat 500 Bluetooth Headset Gray / Lima,egonómico wireless headset design and built-in microphone and iPhone iPad iPod,99.99,849.892,0,5384
WAC0209,Wacom Bamboo Fineline 3 pointer Black,Digital Pen with Bluetooth connectivity 1024 pressure levels and retractable Pointer for iPhone and iPad,59.9,499.899,1,1229
WAC0210,Wacom Bamboo Fineline 3 pointer White,Digital Pen with Bluetooth connectivity 1024 pressure levels and retractable Pointer for iPhone and iPad,59.9,499.899,1,1229
WAC0211,Wacom Bamboo Fineline 3 pointer Dark Blue,Digital Pen with Bluetooth connectivity 1024 pressure levels and retractable Pointer for iPhone and iPad,59.9,499.899,1,1229
WAC0212,Wacom Bamboo Fineline 3 pointer Light Blue,Digital Pen with Bluetooth connectivity 1024 pressure levels and retractable Pointer for iPhone and iPad,59.9,499.899,0,1229
LGE0054,"LG 27UD58P-B 27 ""4K UHD HDMI DisplayPort",pivotable monitor for professional gamers and multimedia use with two HDMI ports for Mac and PC,449,4.189.988,0,1296
APP0384-A," Open - Apple MacBook Pro 133 ""Core i5 25GHz | 4GB RAM | 500GB HDD",MacBook Pro laptop 133 inches,1199,11.326.851,0,1298
APP1038-A,Open - Apple USB-C to Multiport VGA,USB-C VGA adapter for MacBook.,79,749.898,0,1298
APP1861-A,"Open - Apple MacBook Pro 13 ""with Touch Bar GHz Core i5 29 | RAM 16GB | 512GB PCIe SSD Plata",New MacBook Pro 13-inch Core i5 Touch Bar 29 GHz with 16GB of RAM and 512GB of SSD PCIe (MNQG2Y / A),2439,22.051.523,0,"1,02E+12"
BEL0234-A,Open - Belkin Lightning Dock + iPhone Cable 12m Gold,Support base and connection cable included Lightning for iPhone.,34.99,319.888,0,1298
MUJ0018-A,Open - Mujjo Leather Black Leather Case iPhone 7 Plus,ultrathin Case for iPhone vegetable tanned leather 7 Plus,44.9,249.431,0,1298
IFX0150-A,"Open - iFixit battery Macbook Air 13 ""Early 2015 Mid 2012",Battery replacement Macbook 13 inch Mid 2012 to Early 2015,109.99,780.025,0,1298
SAM0091-A,"Open - Samsung S32D850T Monitor 32 ""WQHD DP VA",High resolution monitor screen division based pivotable swivel and tilt for Mac and PC,599,4.499.893,0,1296
WAC0157-A,Open - Wacom Cintiq Interactive Pen & Touch 27QHD Mac and PC Display,Professional graphics tablet touch screen with 2048 levels of pressure sensitive to the touch of fingers and pointer for Mac and PC,2549.9,18.048.615,0,1298
ELA0026,Elago Airpod Charging stand Charging Stand White,Silicone holder for positioning and loading the case of Airpods,19.95,13.99,1,5720
ELA0027,Elago Airpod Charging stand Charging Stand Black Aipods,Silicone holder for positioning and loading the case of Airpods,19.95,13.99,1,5720
APP1679-A,Open - Adapter Apple Lightning to headphone jack 3.5 mm Jack,Lightning adapter for headphones or earphones Jack 3.5 mm connector for iPhone iPad and iPod,9,9,0,14365395
MUV0155-A,"Open - Muvit Armband Universal Fino 4-47 ""Black + Sport bag",sporty and comfortable armband for iPhone 5 / 5S / 6 / 6S,19.95,115.524,0,1298
ELA0028,Elago Airpod Charging stand Charging Stand Space Gray,Silicone holder for positioning and loading the case of Airpods,19.95,13.99,1,5720
BEL0266-A,Open - Air Belkin iPhone Case Protect SheerForce 7 Silver,Case against impact and wear resistant material and the metallized edges ultraviolet iPhone 7,19.99,105.767,0,1298
SAT0019-A,Open - Satechi Apple Watch Support Aluminum Silver,Stand with aluminum finish and slot Charging Cable for Apple Watch 38mm and 42mm,34.99,110.502,0,1298
MOS0200-A,Open - Moshi iGlaze Armor iPhone Case 7 Gold,protective cover two colors with metallic accents for iPhone 7,40,22.643,0,1298
SPE0184-A,"Open - Speck Case SmartShell MacBook Pro 13 ""Touch Black Bar",MacBook 13-inch housing in black Touch Bar,49.99,277.397,0,1298
LEX0036-A,Open - Lexar JumpDrive C20c USB Flash Drive 128GB-C / USB 3.1,USB flash drive with USB 3.1-C and 128GB connections for Mac and PC,71.37,540.653,0,1298
APP0150-A,Like new - Apple 45W MagSafe charger MacBook Air,Apple 45W MagSafe charger for MacBook Air,89,749.706,0,13005399
WDT0169-A,"Open - Hard Disk 3TB WD Blue 35 ""Mac and PC",Western Digital Internal Hard Disk 3TB 35 inches for Mac and PC.,129,97.663,0,1298
DLL0052,"Dell Monitor S2718D 27 ""ultrathin HDR-C 45W USB HDMI",Monitor 238 inches QHD sRGB 99% pivotable and rotational movement for Mac and PC,580.99,3.789.998,0,1296
OWC0206-A,Open - OWC Mercury Elite Pro Dual Box USB 3.0 eSATA Raid,RAID external box 35 inches + 1 USB 3.0 port and eSATA connection for Mac and PC,120.99,870.499,0,1298
SEA0100-A,"Open - Seagate 2TB hard disk Firecuda 25 ""SSHD 7mm SATA 3",HDD SSHD 2TB 25 inch SATA interface 6 GB / s and rotational speed for Mac and PC 5400Rpm,129.99,944.357,0,1298
NTE0109-A,Open - OWC Maxpower 2-port eSATA 6Gb / s PCIe 2 Port USB3 Mac Pro,NewerTech eSATA PCIe adapter card for Mac Pro and USB3 2006-2012.,181.99,1.348.993,0,1298
OWC0060-A,Open - OWC Aura Pro 6G 240GB SSD for MacBook Pro Retina 2012/13,240GB of SSD memory hand OWC MacBook Pro Retina for 2012/13,265.99,1.999.949,0,1298
QNA0066-A,Open - QNAP TS-451 NAS server Mac and PC,4-bay NAS server with 2 USB3.0 and 1 HDMI QTS operating system for Mac and PC ports,422.29,2.801.851,0,1298
WAC0215-A,Open - Wacom Intuos Graphics Tablet Pro M South Education,Medium graphics tablet includes Bluetooth Intuos Pro Pen Pointer 2 (8192 levels of pressure) for Mac and PC,379.9,2.408.155,0,1298
WAC0216-A,Open - Intuos Pro Paper M South Graphics Tablet,Medium graphics tablet lets you design on paper includes pointer Pro Pen Wacom pen 2 and FineTip for Mac and PC,429.9,376.99,0,1298
LGE0027-A,"Open - 29UC88-B LG Monitor 29 ""QHD Curvy ultrapanorámico",Monitor 29-inch QHD Adobe 99% adjustable height and tilt 2 HDMI ports and speakers for Mac and PC,449,369.99,0,1298
LIF0070-A,Open - Lifeproof LifeActiv Bracelet + adapter QuickMount,IPhone sports armband.,49.99,136.684,0,1298
LEX0030-A,Open - Lexar Lightning adapter for microSD Card Reader,Lightning adapter microSD for iPad and iPhone,37.9,321.733,0,1298
SPE0136-A,Open - Speck SeeThru Clear Ipads housing 13 '' Transparent,Housing MacBook Air 13 inch polycarbonate,49.9,315.109,0,1298
TWS0107-A,Open - Twelve South BookBook Leather Case iPhone 5 / 5s / SE Brown,vintage brown leather cover for iPhone 5 / 5s / SE,49.99,429.901,0,1298
SEA0102-A,Open - Seagate 2TB Nas IronWolf Sata Hard Drive 3,NAS hard drive designed for systems with interface SATA 6Gb / s and rotation speed 5900rpm for Mac and PC,109.99,815.843,0,1298
GTE0007-A,Open - G-Technology G-DRIVE mini Hard Drive USB 3.0 1TB,Reconditioned External Hard Drive USB 3.0 G-Technology and FireWire 800 for Mac and PC.,183.77,1.658.045,0,11935397
WAC0233-A,"Open - Wacom Cintiq graphics tablet Pro 16 ""UHD Adobe RGB 94%",graphics tablet 16-inch UHD resolution (3840 x 2160px) 94% Adobe RGB Pen Pro Pen 2 Connection USB-C for Mac and PC,1599.9,12.949.547,0,1405
APP1565-A,Open - Apple Lightning to USB Cable 1m-C,USB-C connection cable 1m Lightning for iPhone iPad and iPod,290.001,248.176,0,1298
APP1571,Apple Lightning to USB Cable 1m-C,USB-C connection cable 1m Lightning for iPhone iPad and iPod,29,290.001,1,1230
TRK0002-A,Open - Trackr Bravo Gold Finder,Bluetooth locator objects APP for iPhone,29.99,205.299,0,1298
HOC0002-A,Open - Nike Hoco Series Apple Watch Strap 42mm Black / Gray,Silicone Strap Sports Watch 42mm Apple,45,191.053,0,2449
OWC0124-A,"Open - OWC HDD Installation Kit for iMac 27 ""2012 or later",installation disc iMac 27-inch HDD in 2012 and later with tools kit,72.99,438.896,0,1298
OWC0180-A,"Open - OWC Accelsior S Adapter PCIe 2.5 ""Sata 6Gb / s SSD Mac Pro",PCI Express SSD for Mac Pro up to 51 (mid 2006-2012).,78.99,649.891,0,1298
WDT0246-A,"Open - Western Digital 6TB Green 35 ""5400rpm hard drive Mac and PC",WD 6TB hard drive (WD60EZRX) for Mac YPC,279,2.174.945,0,1298
APP1195-A,Open - Apple iPad Wi-Fi 32GB Pro Gray Space,New iPad Pro 12.9 inch 32GB Wi-Fi,899,8.308.893,0,1298
BEZ0210,"Be.ez LA robe Case Graphite MacBook Pro 15 ""(Late 2016) Gray / Black",flexible sheath with full protection for MacBook Pro 15-inch (Late 2016),29.99,249.901,0,13835403
BEZ0211,"Be.ez LA robe Case Graphite MacBook Pro 15 ""(Late 2016) Gray / Blue",flexible sheath with full protection for MacBook Pro 15-inch (Late 2016),29.99,169.908,0,13835403
BEZ0213,"Be.ez LA robe Case Graphite MacBook Pro 13 ""(Late 2016) Gray / Black",flexible sheath with full protection for MacBook Pro Retina 13-inch (Late 2016),29.99,199.892,0,13835403
BEZ0214,"Be.ez LA robe Case Graphite MacBook Pro 13 ""(Late 2016) Gray / Blue",flexible sheath with full protection for MacBook Pro Retina 13-inch (Late 2016),29.99,199.892,0,13835403
BEZ0215,"Be.ez LA robe Case Graphite MacBook Pro 13 ""(Late 2016) Gray / Red",flexible sheath with full protection for 13-inch MacBook Pro (Late 2016),29.99,199.916,0,13835403
BEZ0217,"Be.ez LA robe Case ONE MacBook Pro 13 ""(Late 2016) Red",Neoprene sleeve with full protection for 13-inch MacBook Pro (Late 2016),29.99,199.892,0,13835403
BEZ0218,"Be.ez LA robe Case ONE MacBook Pro 15 ""(Late 2016) Black",Neoprene sleeve with full protection for MacBook Pro 15-inch (Late 2016),29.99,199.892,0,13835403
BEZ0219,"Be.ez LA robe Case Addicted Black MacBook Pro 13 ""(Late 2016) Black / Green",compact case with full protection and eye-catching color for Macbook Pro 13-inch Late 2016,29.99,249.901,0,13835403
BEZ0220,"Be.ez LA robe Black Addicted MacBook Pro 13 ""(Late 2016) Black / Red",compact case with full protection and eye-catching color for Macbook Pro 13-inch Late 2016,29.99,199.892,0,13835403
DRO0030,5N2 Drobo NAS server Mac and PC,5-bay NAS server with two Gigabit Ethernet ports designed for homes and small businesses Mac and PC,689,482.99,0,1280
BNQ0057,"PV270 Monitor Benq 27 ""QHD IPS HDMI professional photography and video",pivotable color monitor with gamma Re.709 DCI-P3 and Adobe RGB for Mac and PC,990,989.999,0,1296
BNQ0058,"PV3200PT Monitor Benq 32 ""4K UHD",Monitor pivotable AdobeRGB 99% 100% Rec. 709 and hardware calibration for Mac and PC.,1190,11.899.999,0,1296
LMP0025,Adapatdor LMP-C to USB Mini-DisplayPort Gray Space,USB-C Mini-DisplayPort adapter for MacBook,36.99,31.99,1,12585395
LMP0024,Adapatdor LMP-C to USB Mini-DisplayPort Plata,USB-C Mini-DisplayPort adapter for MacBook,36.99,31.99,1,12585395
BEZ0178,"Be.ez LArobe MacBook Pro Retina ONE sleeve 13 ""Black",Neoprene Sleeve for MacBook Pro Retina 13 inches,29.95,249.865,0,13835403
APP0289,(OEM) Apple Wireless Keyboard Mac Keyboard English International,International English ultrathin keyboard Apple Bluetooth connection for Mac and iPad (MC184Z / A),79,659.995,0,13855401
LEX0045,Professional Workflow lexar UR-II microSD card reader 3 slots,Hub microSD card reader format and UHS-I / II interface UHS-,59.99,549.897,0,12585395
LEX0044,Workflow Lexar Professional USB 3.0 Dock HR1,Dock box 4 bay compatible with USB 3.0 and SSD Lexar UH1 UR2 External Mac and PC,84.99,649.903,0,12995397
LEX0046,Lexar Professional USB 3.0 Hub Workflow UH1,USB 3.0 Hub with 2 ports for Mac and PC,34.99,329.894,0,12585395
LEX0047,Lexar Professional Workflow Disk 256GB External SSD,Portable SSD drive with 256GB USB 3.0 connection for Mac and PC,139.99,1.147.939,0,11935397
LOG0229,Logitech Desktop MK120 Keyboard and USB Mouse Black,Keyboard and mouse with USB connection for Mac and PC,25.99,219.905,1,13855401
DOD0007,Gadget Dodow relaxation Shining White,Gadget relaxation with breathing exercises sleeping,49,399.905,0,11905404
LOG0230,Logitech Ultimate Ears UE Wonderboom Phantom Wireless Speaker,Compact wireless speaker with waterproof Bluetooth connection and 10 h Battery for iPhone iPad and iPod,99.99,869.905,0,5398
LOG0231,Logitech Ultimate Ears UE Wonderboom Bluetooth Speaker Subzero,Compact wireless speaker with waterproof Bluetooth connection and 10 h Battery for iPhone iPad and iPod,99.99,869.905,0,5398
LOG0232,Logitech Ultimate Ears UE Wonderboom Bluetooth Speaker Fireball,Compact wireless speaker with waterproof Bluetooth connection and 10 h Battery for iPhone iPad and iPod,99.99,869.905,0,5398
LOG0233,Logitech Ultimate Ears UE Wonderboom Stone Bluetooth Speaker,Compact wireless speaker with waterproof Bluetooth connection and 10 h Battery for iPhone iPad and iPod,99.99,869.905,0,5398
ALL0009,Allocacoc PowerCube Original USB wall Regleta White / Gray,Wall socket cube-shaped with 4 to 250V electrical outlets and 2 USB ports,18.95,149.895,0,5395
ALL0010,PowerCube Original USB Regleta Allocacoc wall White / Blue,Wall socket cube-shaped with 4 to 250V electrical outlets and 2 USB ports,18.95,149.895,1,5395
ALL0011,Allocacoc PowerCube Extended plug strip White / Gray,Outlet power strip extension 15m cube-shaped 5 to 250V electrical outlets,14.95,129.894,1,5395
ALL0012,Allocacoc PowerCube extended plug strip White / Blue,Outlet power strip extension 15m cube-shaped 5 to 250V electrical outlets,14.95,129.894,1,5395
ALL0013,Allocacoc PowerCube Extended USB plug strip White / Gray,Outlet power strip extension 15m cube-shaped with 4 to 250V electrical outlets and 2 USB ports,24.95,189.897,0,5395
ALL0014,Allocacoc PowerCube Extended USB plug strip White / Blue,Outlet power strip extension 15m cube-shaped with 4 to 250V electrical outlets and 2 USB ports,24.95,189.897,1,5395
ALL0015,Allocacoc PowerCube Extended Remote Power strip,Cubic plug strip with control and extension 15m 4 electric sockets up to 250V,34.95,22.99,1,5395
LOG0234,Logitech Ultimate Ears UE Wonderboom Wireless Speaker cashemire,Compact wireless speaker with waterproof Bluetooth connection and 10 h Battery for iPhone iPad and iPod,99.99,869.905,0,5398
LOG0235,Logitech Ultimate Ears UE Wonderboom Wireless Speaker Lila,Compact wireless speaker with waterproof Bluetooth connection and 10 h Battery for iPhone iPad and iPod,99.99,869.905,0,5398
SAT0055,"Satechi USB-C Power Meter MacBook Pro 13 ""/ 15"" MacBook 12 """,Ampere and volt meter milliamp hours with USB-C connection MacBookPro 13 inches / 15 inches 12 inches MacBook,29.99,195.415,1,12585395
PAC2049,"Second hand - Apple iMac 215 ""Core i5 Quad-Core 27GHz | 8GB RAM | 1TB HDD",IMac reconditioned 215 inch quad-core i5 27GHz | 8GB RAM | 1TB HDD,1199,8.489.969,0,1282
